,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
7854,TXN_6232398,Juice,2.0,3.0,6.0,Cash,In-store,2023-07-05
6212,TXN_6233021,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-22
3611,TXN_6234070,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-01-31
5687,TXN_6234838,Juice,5.0,3.0,15.0,Cash,In-store,2023-10-30
452,TXN_6234872,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-12-23
7306,TXN_6234882,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-01-01
5760,TXN_6235329,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-10-11
7883,TXN_6236737,Juice,5.0,3.0,15.0,Cash,In-store,2023-03-19
1903,TXN_6236864,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-08-17
2665,TXN_6238191,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-10-27
8692,TXN_6241505,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-11-20
3872,TXN_6241682,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-07
5612,TXN_6242107,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-11-14
5618,TXN_6243134,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-11-14
1168,TXN_6243479,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-09-18
1837,TXN_6243519,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-03-03
310,TXN_6244211,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-08-11
3899,TXN_6244602,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-06
7719,TXN_6246494,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-03-31
3668,TXN_6249023,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-11-03
2321,TXN_6249754,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-21
556,TXN_6250692,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-09-01
7216,TXN_6251282,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-11-15
3283,TXN_6252589,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-11-15
972,TXN_6254003,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-11-02
3994,TXN_6257213,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-12-12
1581,TXN_6257776,Juice,5.0,3.0,15.0,Cash,In-store,2023-10-28
1653,TXN_6258276,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-29
123,TXN_6258471,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-09-23
2356,TXN_6259001,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-01-30
6547,TXN_6259087,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-27
1936,TXN_6259827,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-14
4879,TXN_6262910,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-07-02
5312,TXN_6264113,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-12-02
4018,TXN_6264390,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-06-29
7107,TXN_6265760,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-06-21
8820,TXN_6265785,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-08-26
5659,TXN_6266017,Cookie,4.0,1.0,4.0,Cash,In-store,2023-09-28
4063,TXN_6266147,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-01-31
8452,TXN_6266187,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-01-31
7217,TXN_6266750,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-04-21
7161,TXN_6268823,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-04-18
975,TXN_6269119,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-19
8690,TXN_6269306,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-08-29
3805,TXN_6269540,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-12-06
4494,TXN_6270766,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-10
1900,TXN_6271219,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-06-07
7723,TXN_6271598,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-08-18
6619,TXN_6271633,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-07
5379,TXN_6272473,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-03-06
4221,TXN_6272674,Coffee,3.0,2.0,6.0,Cash,In-store,2023-09-12
9549,TXN_6272908,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-01
8228,TXN_6273431,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-05
2808,TXN_6273703,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-24
7396,TXN_6276679,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-11-08
2052,TXN_6277500,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-01-09
8644,TXN_6279736,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-08-25
3195,TXN_6280724,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-05-02
8782,TXN_6281616,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-08-19
4075,TXN_6281959,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-03-16
8107,TXN_6283718,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-07-20
4212,TXN_6286062,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-07-20
955,TXN_6287890,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-02-07
5846,TXN_6289180,Juice,1.0,3.0,3.0,Cash,In-store,2023-03-14
94,TXN_6289610,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-07
1440,TXN_6290642,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-12-23
3588,TXN_6293225,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-07-02
8081,TXN_6294315,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-04-04
3397,TXN_6295047,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-06
2455,TXN_6295420,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-09-27
6124,TXN_6296806,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-27
7073,TXN_6297375,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-07-16
1617,TXN_6298532,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-16
9725,TXN_6300001,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-06-07
2023,TXN_6301600,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-28
5496,TXN_6301984,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-02-28
2482,TXN_6303383,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-09-22
1967,TXN_6304285,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-11-16
4677,TXN_6305420,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-06-17
9818,TXN_6306555,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-12
7282,TXN_6306644,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-15
1753,TXN_6306655,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-22
5949,TXN_6308974,Cookie,4.0,1.0,4.0,Cash,In-store,2023-10-02
3657,TXN_6309570,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-09-26
2716,TXN_6309965,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-14
2956,TXN_6310726,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-03-30
5680,TXN_6310896,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-05-01
199,TXN_6311602,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-15
7348,TXN_6312039,Cake,5.0,3.0,15.0,Cash,In-store,2023-09-29
5523,TXN_6312755,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-02-11
1214,TXN_6313325,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-07-07
4054,TXN_6315475,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-09-23
1877,TXN_6315590,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-10-04
610,TXN_6316959,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-10
5815,TXN_6317991,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-03-03
7269,TXN_6318017,Tea,3.0,1.5,4.5,Cash,In-store,2023-06-23
376,TXN_6319728,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-07-18
6889,TXN_6320502,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-08-16
4503,TXN_6321174,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-12-09
2654,TXN_6323914,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-03-19
6828,TXN_6323915,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-02-09
5320,TXN_6324434,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-12-04
8102,TXN_6324687,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-03
3258,TXN_6324736,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-03-03
3607,TXN_6324818,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-06-26
7318,TXN_6325639,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-07-19
4906,TXN_6327139,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-07-19
3821,TXN_6327785,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-11-20
4370,TXN_6328925,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-09-05
1750,TXN_6330369,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-25
9076,TXN_6332132,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-25
7848,TXN_6332405,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-03
2647,TXN_6333241,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-09-15
234,TXN_6334895,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-07-27
8011,TXN_6335297,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-10-16
7444,TXN_6335423,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-06-18
6134,TXN_6335909,Salad,4.0,5.0,20.0,Cash,In-store,2023-06-21
2392,TXN_6336973,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-03-21
7137,TXN_6337189,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-04-11
2257,TXN_6337312,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-01-11
51,TXN_6342161,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-01-08
9723,TXN_6343367,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-09-17
4132,TXN_6344003,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-22
5881,TXN_6344738,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-12-22
7408,TXN_6344806,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-08
7327,TXN_6345619,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-09
3239,TXN_6345691,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-03
2079,TXN_6345733,Coffee,1.0,2.0,2.0,Cash,In-store,2023-11-26
3664,TXN_6346483,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-06-08
2031,TXN_6346774,Juice,3.0,3.0,9.0,Cash,In-store,2023-06-08
714,TXN_6347472,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-03-22
6985,TXN_6347482,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-07-10
7010,TXN_6347567,Juice,5.0,3.0,15.0,Cash,In-store,2023-03-31
5538,TXN_6347670,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-06-24
2112,TXN_6348290,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-24
3980,TXN_6348409,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-26
9714,TXN_6349424,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-02-24
6097,TXN_6349916,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-07-09
612,TXN_6352917,Salad,5.0,5.0,25.0,Cash,In-store,2023-05-05
3590,TXN_6355620,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-18
9091,TXN_6355908,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-03-28
988,TXN_6358073,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-03-28
5185,TXN_6359031,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-02-28
4510,TXN_6359281,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-09-16
1296,TXN_6359777,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-13
491,TXN_6360132,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-16
2733,TXN_6360436,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-09-13
5471,TXN_6361309,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-13
8135,TXN_6361593,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-08-29
6108,TXN_6361661,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-11-05
5547,TXN_6361856,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-05-11
663,TXN_6362093,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-03-19
4525,TXN_6363733,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-10-25
1660,TXN_6363897,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-11-26
2154,TXN_6364938,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-07-16
2139,TXN_6365371,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-06-16
9156,TXN_6367976,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-16
5078,TXN_6368424,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-10-16
465,TXN_6368719,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-03
4639,TXN_6369590,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-10-26
2877,TXN_6369875,Tea,5.0,1.5,7.5,Cash,In-store,2023-10-04
6359,TXN_6370625,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-08-26
678,TXN_6371264,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-02-27
280,TXN_6371987,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-03-13
6502,TXN_6372031,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-11
8841,TXN_6372515,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-22
4865,TXN_6373380,Coffee,4.0,2.0,8.0,Cash,In-store,2023-07-21
834,TXN_6376175,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-02-24
6668,TXN_6376329,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-30
1678,TXN_6376630,Cake,2.0,3.0,6.0,Cash,In-store,2023-01-24
2830,TXN_6377597,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-01-24
3596,TXN_6377813,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-08-07
8981,TXN_6377838,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-19
4060,TXN_6378045,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-07
7226,TXN_6378070,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-26
2532,TXN_6378158,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-06-17
5367,TXN_6379692,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-11-05
136,TXN_6380550,Coffee,5.0,2.0,10.0,Cash,In-store,2023-01-05
5391,TXN_6380636,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-01-10
3729,TXN_6380978,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-12-31
4496,TXN_6381860,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-08-21
5393,TXN_6382322,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-12-14
7291,TXN_6383336,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-21
6646,TXN_6383779,Coffee,1.0,2.0,2.0,Cash,In-store,2023-11-29
8979,TXN_6386388,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-05-21
1603,TXN_6386662,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-12-04
4043,TXN_6387334,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-19
871,TXN_6387964,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-08-07
5997,TXN_6388090,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-07
3479,TXN_6388107,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-12-04
2577,TXN_6389404,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-11-20
3135,TXN_6391414,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-05-08
3271,TXN_6392156,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-11-12
9879,TXN_6393305,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-10-19
5373,TXN_6395070,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-12-10
6740,TXN_6396940,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-26
8761,TXN_6397921,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-01
4902,TXN_6397944,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-10-31
7896,TXN_6398450,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-11-19
4210,TXN_6399545,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-03-22
5218,TXN_6400351,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-11
5800,TXN_6400461,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-01-18
2829,TXN_6401072,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-07-28
1014,TXN_6402128,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-09
9594,TXN_6403012,Juice,5.0,3.0,15.0,Cash,In-store,2023-07-23
2351,TXN_6403859,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-03-06
7346,TXN_6403951,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-07-13
2434,TXN_6404625,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-04-24
1372,TXN_6404763,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-13
8730,TXN_6405088,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-07-24
4501,TXN_6405210,Coffee,4.0,2.0,8.0,Cash,In-store,2023-08-11
4009,TXN_6405258,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-10
6260,TXN_6405489,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-04
5766,TXN_6408024,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-11-29
4926,TXN_6410244,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-01-06
8635,TXN_6411385,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-06
8346,TXN_6411390,Juice,1.0,3.0,3.0,Cash,In-store,2023-09-07
9943,TXN_6411708,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-05-20
1298,TXN_6411716,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-02-25
7049,TXN_6412590,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-06-12
5529,TXN_6413250,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-02
7932,TXN_6415784,Salad,3.0,5.0,15.0,Cash,In-store,2023-08-16
3733,TXN_6416741,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-12-03
9491,TXN_6419317,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-02-25
8623,TXN_6419344,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-26
4201,TXN_6419668,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-04-29
75,TXN_6420335,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-07-16
6815,TXN_6420900,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-09-18
9914,TXN_6420902,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-22
58,TXN_6421134,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-11-03
4220,TXN_6421446,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-17
567,TXN_6422433,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-09
6062,TXN_6422545,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-11-03
7659,TXN_6424195,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-09-14
6540,TXN_6425706,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-12-09
6914,TXN_6425954,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-28
3350,TXN_6425991,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-08-06
676,TXN_6428182,Cake,5.0,3.0,15.0,Cash,In-store,2023-11-10
9709,TXN_6428404,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-02-06
1083,TXN_6428593,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-09-06
8598,TXN_6428745,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-02
8307,TXN_6430534,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-01-29
5458,TXN_6431215,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-08-27
4044,TXN_6431384,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-06
3369,TXN_6431703,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-25
7782,TXN_6433362,Cookie,2.0,1.0,2.0,Cash,In-store,2023-12-07
6468,TXN_6433525,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-09-02
699,TXN_6434414,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-10
2903,TXN_6437055,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-22
3445,TXN_6437181,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-10
4267,TXN_6438869,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-30
8173,TXN_6438980,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-11-10
862,TXN_6439579,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-03-23
6901,TXN_6440109,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-09
1932,TXN_6440365,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-05-14
6533,TXN_6440555,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-07-11
3776,TXN_6441337,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-22
1647,TXN_6441650,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-06
7070,TXN_6443522,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-22
5594,TXN_6444366,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-08-19
7419,TXN_6444911,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-02-11
9539,TXN_6446441,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-02-18
232,TXN_6446616,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-09-30
1058,TXN_6450138,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-04-13
5775,TXN_6451043,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-02-06
1492,TXN_6451377,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-03-19
8151,TXN_6451595,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-26
2822,TXN_6451747,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-05-23
5322,TXN_6455325,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-01-05
8650,TXN_6455517,Cake,2.0,3.0,6.0,Cash,In-store,2023-08-04
5757,TXN_6456008,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-03-26
3434,TXN_6457997,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-12
5768,TXN_6460409,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-01-03
5419,TXN_6461461,Juice,1.0,3.0,3.0,Cash,In-store,2023-01-03
175,TXN_6463132,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-04-12
858,TXN_6463415,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-04-12
8308,TXN_6467414,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-01-06
1140,TXN_6467618,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-10-12
8888,TXN_6467796,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-10-25
8374,TXN_6469563,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-04
3633,TXN_6471185,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-17
1893,TXN_6471268,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-10
1246,TXN_6471962,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-21
4953,TXN_6472242,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-27
5586,TXN_6472656,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-11-25
3884,TXN_6472826,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-11
9654,TXN_6474636,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-10-25
5743,TXN_6476204,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-12-22
2425,TXN_6476304,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-03-17
8000,TXN_6476719,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-06-04
4530,TXN_6478968,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-09-12
3724,TXN_6478978,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-10-27
6697,TXN_6479368,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-08
3586,TXN_6480646,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-10-28
7063,TXN_6481150,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-03-30
4146,TXN_6482262,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-13
9663,TXN_6482416,Coffee,1.0,2.0,2.0,Cash,In-store,2023-07-20
5261,TXN_6483589,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-13
3431,TXN_6484387,Cookie,5.0,1.0,5.0,Cash,In-store,2023-11-23
2430,TXN_6484542,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-05-18
3382,TXN_6485220,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-05-18
6664,TXN_6486912,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-10
9957,TXN_6487003,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-11-15
4337,TXN_6487493,Salad,3.0,5.0,15.0,Cash,In-store,2023-03-13
8969,TXN_6488040,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-05-20
